area	easting	northing	area	SIMDQuintile	region	density	age0-14	age15-44	age45-64	age65+	male	female
"S02002075"	344717.287692308	849839.635384615	29480.47	3.4	"S08000020"	0.106239825891514	549	1019	1064	500	50.3512132822478	49.6487867177522
"S02002076"	343038.518134715	850560.621761658	228.929	2.6	"S08000020"	20.5347509489842	706	1568	1332	1095	48.3939587321846	51.6060412678154
"S02002077"	348299.320954907	865651.854111406	9441.433	3.375	"S08000020"	0.575230476136408	923	1744	1615	1149	49.2726937948812	50.7273062051188
"S02002078"	343458.932773109	865878.24789916	650.621	2.6	"S08000020"	5.42251172341501	608	1290	924	706	47.7607709750567	52.2392290249433
"S02002079"	342101.358126722	865185.085399449	237.433	3.2	"S08000020"	19.1548773759334	673	1680	1142	1053	48.2409850483729	51.7590149516271
"S02002080"	337072.69	863306.38	4461.372	3.6	"S08000020"	0.821047874958645	550	1091	1214	808	49.4676494676495	50.5323505323505
"S02002081"	338560.22972973	857461.247747748	8413.696	3	"S08000020"	0.279663063652407	366	747	723	517	47.8963025924352	52.1036974075648
"S02002082"	321178.020080321	860830.598393574	14342.143	3.4	"S08000020"	0.213845308891426	538	1050	1004	475	49.6250407564395	50.3749592435605
"S02002083"	326662.925925926	862384.467592593	6048.71	3.4	"S08000020"	0.553671774642858	567	1291	953	538	48.999701403404	51.000298596596
"S02002084"	322457.786516854	862863.91011236	226.31	2.16666666666667	"S08000020"	18.9607175997526	831	1769	910	781	47.7044977860639	52.2955022139361
"S02002085"	322648.986111111	861747.305555556	107.209	2.6	"S08000020"	36.2935947541718	795	1694	944	458	48.3423284502699	51.6576715497302
"S02002086"	321699.993150685	861467.479452055	132.379	3.6	"S08000020"	30.9867879346422	642	1651	1152	657	48.3422720624086	51.6577279375914
"S02002087"	320955.593406593	862710.258241758	220.278	4.5	"S08000020"	14.7586231943272	439	969	996	847	48.8157490003076	51.1842509996924
"S02002088"	321526.637931035	863186.737931035	110.999	3	"S08000020"	31.0092883719673	564	1412	902	564	47.9372457873329	52.0627542126671
"S02002089"	321387.336	864022.392	94.522	4	"S08000020"	35.3039504030808	740	1414	712	471	48.7863350314654	51.2136649685346
"S02002090"	323491.045454546	870700.005681818	99.314	4	"S08000020"	34.7886501399601	455	1290	994	716	49.6960926193922	50.3039073806078
"S02002091"	322739.397590361	870219.987951807	114.268	3.16666666666667	"S08000020"	37.814611264746	768	2243	888	422	55.3806989122888	44.6193010877112
"S02002092"	314725.647058824	868903.45882353	5633.731	4.16666666666667	"S08000020"	0.987090082930832	1001	2120	1557	883	51.1418809566625	48.8581190433375
"S02002093"	307436.664921466	862195.738219895	8821.711	3.8	"S08000020"	0.3866596854057	650	1457	883	421	52.2134271474641	47.7865728525359
"S02002094"	303841.95923913	859056.3125	1165.012	3.5	"S08000020"	3.16391590816232	426	1100	1223	937	49.8372219207813	50.1627780792187
"S02002095"	303198.696428571	858250.535714286	211.258	2.75	"S08000020"	25.6889679917447	931	1923	1536	1037	47.4847982310669	52.5152017689331
"S02002096"	303400.017142857	856130.074285714	33752.507	3.5	"S08000020"	0.101651708419763	588	1124	1144	575	48.936170212766	51.0638297872341
"S02002097"	200109.735294118	632022.441176471	43133.443	3.57142857142857	"S08000015"	0.108732335603258	591	1197	1474	1428	47.953091684435	52.046908315565
"S02002098"	234522.424870466	639398.735751295	4840.737	2.2	"S08000015"	0.541239897974213	393	892	864	471	48.2824427480916	51.7175572519084
"S02002099"	233087.495652174	638088.539130435	439.303	3.25	"S08000015"	6.79030191007118	435	988	935	625	48.6758297016426	51.3241702983574
"S02002100"	235146.049019608	638049.68627451	105.714	2.6	"S08000015"	34.2717142478764	522	1335	1073	693	48.1369031189622	51.8630968810378
"S02002101"	234582.139534884	638709.837209302	75.361	1.5	"S08000015"	38.4018258781067	623	1211	809	251	48.0649619903248	51.9350380096752
"S02002102"	234628.75	639070.3125	50.225	1	"S08000015"	47.7451468392235	517	951	651	279	46.7472894078399	53.2527105921601
"S02002103"	233967.578947368	639952.552631579	174.771	2.5	"S08000015"	24.6837289939406	663	1608	1343	700	47.4038015762633	52.5961984237367
"S02002104"	234446.18018018	640671.567567568	173.455	3.42857142857143	"S08000015"	29.7944711884927	1008	2139	1538	483	49.109907120743	50.890092879257
"S02002105"	232171.369863014	640695.616438356	160.735	1	"S08000015"	22.7890627430242	774	1397	896	596	45.3999453999454	54.6000546000546
"S02002106"	232294.86407767	640207.359223301	49.666	1	"S08000015"	63.4840736117263	586	1267	834	466	47.0980019029496	52.9019980970504
"S02002107"	232837.452380952	639743.190476191	65.617	1.25	"S08000015"	46.9085755215874	489	1108	861	620	47.3359324236517	52.6640675763483
"S02002108"	232145.051587302	639158.30952381	122.862	1.5	"S08000015"	26.1187348407156	453	1122	897	737	46.7746961670302	53.2253038329698
"S02002109"	231824.154320988	638571.771604938	245.119	1	"S08000015"	12.3123870446599	400	1149	851	618	47.6143141153082	52.3856858846919
"S02002110"	228351.311827957	641053.76344086	1473.231	1.5	"S08000015"	1.58970317621609	428	915	661	338	47.8223740392827	52.1776259607173
"S02002111"	224728.983471074	641462.983471075	105.749	1	"S08000015"	36.1705548043008	515	1420	1118	772	49.9869281045752	50.0130718954248
"S02002112"	223302.118110236	642466.220472441	128.05	1	"S08000015"	24.7871925029285	407	1204	922	641	47.9206049149338	52.0793950850662
"S02002113"	223010.284210526	643291.631578948	103.638	3.25	"S08000015"	30.3749589918756	387	994	1085	682	46.5057179161372	53.4942820838628
"S02002114"	223674.411764706	643615.260504202	80.501	2	"S08000015"	56.8688587719407	918	1868	1245	547	46.0681520314548	53.9318479685452
"S02002115"	224446.177083333	642322.416666667	117.966	3.83333333333333	"S08000015"	31.7803434888019	633	1315	1096	705	48.6796479061083	51.3203520938917
"S02002116"	224995.363636364	642758.28030303	93.209	1.66666666666667	"S08000015"	55.4667467733803	1092	2063	1241	774	45.899419729207	54.100580270793
"S02002117"	226487.490566038	641976.735849057	104.351	1.6	"S08000015"	28.3178886642198	370	964	920	701	48.3925549915398	51.6074450084602
"S02002118"	227270.100917431	642588.266055046	89.703	1	"S08000015"	46.8769160451713	918	1673	1085	529	46.9441141498217	53.0558858501784
"S02002119"	229134.657142857	643695.342857143	116.637	4.125	"S08000015"	45.4144053773674	991	2152	1601	553	49.5374740419105	50.4625259580895
"S02002120"	229291.523076923	642946.661538462	87.055	1.25	"S08000015"	34.3231290563437	624	1250	746	368	45.2476572958501	54.7523427041499
"S02002121"	230715.267716535	643020.480314961	176.298	1	"S08000015"	24.6003925172152	689	1599	1211	838	46.8065483052802	53.1934516947199
"S02002122"	230177.075581395	643613.848837209	118.726	1.4	"S08000015"	32.6213297845459	604	1422	1077	770	46.7079783113865	53.2920216886135
"S02002123"	230428.363095238	649113.291666667	3865.324	2.5	"S08000015"	0.779236100259642	425	1011	928	648	47.2111553784861	52.788844621514
"S02002124"	228716.052631579	649511.710526316	98.002	2	"S08000015"	31.6932307503929	604	1145	870	487	47.005795235029	52.994204764971
"S02002125"	222291.847953216	650505.959064328	8054.497	3.5	"S08000015"	0.290769243566668	330	673	787	552	49.3595217762596	50.6404782237404
"S02002126"	220493.802547771	647985.324840764	183.179	3.16666666666667	"S08000015"	26.1711222356275	773	1460	1494	1067	47.1214017521902	52.8785982478098
"S02002127"	220733.68	658880.752	125.93	4	"S08000015"	30.1199078853331	434	935	1097	1327	44.9248615871342	55.0751384128658
"S02002128"	219226.261904762	658059.107142857	1491.811	1.85714285714286	"S08000015"	3.29867523432928	708	1620	1424	1169	48.1406218248324	51.8593781751677
"S02002129"	220404.874074074	660388.133333333	159.534	4.6	"S08000015"	25.3112189251194	494	969	1231	1344	47.3006438831105	52.6993561168896
"S02002130"	223426.198675497	661082.662251656	17122.218	3.75	"S08000015"	0.171064286180681	415	825	982	707	49.5390918402185	50.4609081597815
"S02002131"	231554.354545455	654861.827272727	123.716	1.8	"S08000015"	27.1508939829933	612	1318	924	505	47.484370348318	52.5156296516821
"S02002132"	231452.319444444	653601.75	169.694	1.4	"S08000015"	24.8506134571641	720	1581	1150	766	48.1859141569836	51.8140858430164
"S02002133"	234386.674698795	653667.638554217	217.039	3	"S08000015"	14.7531088882643	547	1199	957	499	47.4391005621487	52.5608994378514
"S02002134"	235635.989949749	653699.748743719	4490.895	2.8	"S08000015"	0.8739905965292	575	1344	1203	803	48.8662420382166	51.1337579617835
"S02002135"	279513.898876405	653329.640449438	1025.163	2.66666666666667	"S08000032"	3.87060399175546	678	1666	1053	571	50.6048387096774	49.3951612903226
"S02002136"	277904.109090909	654569.536363636	96.793	2.4	"S08000032"	36.5109047141839	621	1310	908	695	47.4250141482739	52.5749858517261
"S02002137"	277005.117647059	655033.729411765	68.659	2.6	"S08000032"	59.0162979361773	734	1921	867	530	49.9506416584403	50.0493583415597
"S02002138"	275867.782608696	655970.762541806	193.867	2.88888888888889	"S08000032"	31.4390793688457	920	2349	1735	1091	48.5151763740771	51.4848236259229
"S02002139"	277805.6	655634.496	150.052	1.16666666666667	"S08000032"	29.2232026230907	901	1810	1079	595	48.369441277081	51.630558722919
"S02002140"	279338.25	654706.79	108.066	1.4	"S08000032"	36.8756130512835	727	1751	997	510	48.8331242158093	51.1668757841907
"S02002141"	280024.709923664	654748.526717557	107.512	1.57142857142857	"S08000032"	46.8412828335442	859	1888	1293	996	47.4185861795075	52.5814138204925
"S02002142"	279928.935064935	655625.51948052	171.053	2.125	"S08000032"	35.7023846410177	834	2150	1758	1365	46.5040117897495	53.4959882102505
"S02002143"	280281.67032967	656781.637362637	87.24	2.2	"S08000032"	43.9018798716185	612	1406	1076	736	47.4412532637076	52.5587467362924
"S02002144"	281135.578947368	655814.912280702	52.876	3.5	"S08000032"	55.1668053559271	476	1162	865	414	50.1199862872815	49.8800137127186
"S02002145"	282237.17721519	656518.234177215	202.695	1.33333333333333	"S08000032"	28.4318804114556	1095	2278	1462	928	48.3081728266528	51.6918271733472
"S02002146"	284046.866071429	657719.169642857	4846.374	2.75	"S08000032"	0.710428043729188	514	1593	898	438	57.7403427243683	42.2596572756317
"S02002147"	286988.047619048	660235.904761905	119.784	2.4	"S08000032"	37.4924864756562	727	1804	1194	766	47.5840570028947	52.4159429971053
"S02002148"	288453.164835165	659460.923076923	103.618	1.75	"S08000032"	28.0646219768766	483	1222	777	426	49.656121045392	50.343878954608
"S02002149"	285109.279069768	662840.930232558	7742.708	1.875	"S08000032"	0.693168333353137	884	2072	1486	925	48.6864169927334	51.3135830072666
"S02002150"	279126.223021583	658136.223021583	1190.868	2.6	"S08000032"	3.18255255830201	778	1500	1063	449	48.44327176781	51.55672823219
"S02002151"	278412.457142857	659691.742857143	186.03	2	"S08000032"	17.3896683330646	569	1255	910	501	48.6553323029366	51.3446676970634
"S02002152"	277462.048780488	659299.317073171	100.5	2.25	"S08000032"	38.6965174129353	766	1757	998	368	48.1100539984572	51.8899460015428
"S02002153"	276160.823529412	659478.058823529	120.351	2.25	"S08000032"	25.2095952671768	563	1264	826	381	48.8134475939354	51.1865524060646
"S02002154"	276723.317757009	658634.728971963	109.793	2.28571428571429	"S08000032"	46.6332097674715	1120	2346	1122	532	49.6875	50.3125
"S02002155"	275252.987301587	657140.93015873	170.278	1.2	"S08000032"	22.5689754401626	427	1338	994	1084	48.2175383814728	51.7824616185272
"S02002156"	274509.232758621	656593.612068966	153.217	4.8	"S08000032"	27.5426356083202	619	1433	1349	819	49.0758293838863	50.9241706161138
"S02002157"	274163.234567901	657310.12345679	92.279	2.4	"S08000032"	44.2029064034071	752	1609	1053	665	46.9232655062515	53.0767344937485
"S02002158"	274069.254545455	657917.818181818	65.846	1.75	"S08000032"	47.823709868481	724	1362	681	382	48.2375357256272	51.7624642743728
"S02002159"	274690.12244898	658203.238095238	626.184	1.71428571428571	"S08000032"	7.9433521137557	909	2117	1239	709	47.56735022115	52.43264977885
"S02002160"	276391.111731844	660485.240223464	516.814	2.375	"S08000032"	10.1816127272094	914	2169	1492	687	48.8597491448119	51.1402508551882
"S02002161"	274410.811881188	659815.504950495	208.197	2.14285714285714	"S08000032"	24.2174478979044	902	2086	1338	716	48.8298294327648	51.1701705672352
"S02002162"	273095.954545455	659252.659090909	103.995	1.71428571428571	"S08000032"	50.9832203471321	1008	2160	1473	661	47.8875895888344	52.1124104111656
"S02002163"	273420.675257732	660133.278350515	108.3	1.66666666666667	"S08000032"	44.7737765466297	834	1942	1411	662	48.6904516395133	51.3095483604867
"S02002164"	273862.107692308	661196.815384615	232.834	3	"S08000032"	11.5490005755173	454	934	798	503	47.452584603942	52.547415396058
"S02002165"	273235.773584906	660902.188679245	127.058	1.75	"S08000032"	27.7038832659101	531	1347	966	676	47.9261363636364	52.0738636363636
"S02002166"	271162.713592233	661113.985436893	427.916	3.42857142857143	"S08000032"	11.4461716785537	858	1953	1353	734	48.1625153123724	51.8374846876276
"S02002167"	271271.04375	661750.625	377.206	1.28571428571429	"S08000032"	15.1482213962662	1058	2298	1563	795	47.5148757437872	52.4851242562128
"S02002168"	269741.516339869	662036.790849673	513.966	4	"S08000032"	9.4870088682909	873	1793	1564	646	48.7079573420837	51.2920426579163
"S02002169"	270590.375796178	664142.993630573	151.361	1.66666666666667	"S08000032"	41.8998288859085	1231	2603	1707	801	47.5086723431094	52.4913276568906
"S02002170"	272441.755244755	663398.867132867	135.466	1.57142857142857	"S08000032"	44.9780756795063	1227	2562	1529	775	47.5463646807812	52.4536353192188
"S02002171"	272878.857142857	663965.246031746	115.878	1.875	"S08000032"	53.5994753102401	1091	2456	1592	1072	46.707454516181	53.292545483819
"S02002172"	272034.396226415	664796.867924528	58.86	2.33333333333333	"S08000032"	44.6992864424057	444	1046	808	333	47.4344355758267	52.5655644241733
"S02002173"	272662.709401709	664993.914529915	90.595	1.8	"S08000032"	45.0797505381092	674	1644	1051	715	47.5269343780607	52.4730656219393
"S02002174"	271873.9	666256.41	112.004	1.28571428571429	"S08000032"	42.9895360879969	844	1951	1242	778	47.7673935617861	52.2326064382139
"S02002175"	273355.019354839	665576.283870968	146.92	2.33333333333333	"S08000032"	27.7429893819766	555	1682	1091	748	47.7428851815505	52.2571148184495
"S02002176"	273848.830188679	664884.641509434	127.394	2	"S08000032"	25.0875237452313	521	1315	901	459	51.314142678348	48.6858573216521
"S02002177"	273898.186813187	663435.252747253	140.591	1.25	"S08000032"	20.7339018856115	487	1036	775	617	48.5077186963979	51.4922813036021
"S02002178"	274759.330578512	663712.834710744	177.468	3	"S08000032"	31.6902202087137	1163	2524	1470	467	48.5775248933144	51.4224751066856
"S02002179"	276915.606060606	663383.666666667	235.417	2.25	"S08000032"	10.7638785644197	425	894	808	407	47.750591949487	52.249408050513
"S02002180"	277738.549019608	662562.117647059	54.99	2	"S08000032"	46.3902527732315	496	1027	702	326	47.5499803998432	52.4500196001568
"S02002181"	278238.734177215	662756.050632912	113.619	3	"S08000032"	34.9061336572228	928	1753	918	367	47.9576399394856	52.0423600605144
"S02002182"	278448.230769231	665128.584615385	87.474	3.4	"S08000032"	43.4186158172714	748	1573	1064	413	49.3680884676145	50.6319115323855
"S02002183"	277635.956989247	664696.76344086	121.709	1	"S08000032"	32.93100756723	824	1703	973	508	47.5548902195609	52.4451097804391
"S02002184"	276740.310344828	664975.75862069	74.363	1.2	"S08000032"	42.4270134341003	582	1230	841	502	46.5293185419968	53.4706814580032
"S02002185"	276140.318584071	665038.389380531	162.544	3.57142857142857	"S08000032"	28.9521606457329	732	1719	1412	843	47.2588185295368	52.7411814704632
"S02002186"	275277.067567568	665252.25	157.514	2.28571428571429	"S08000032"	34.8794392879363	979	2256	1403	856	47.9614124499454	52.0385875500546
"S02002187"	275820.991596639	666431.932773109	116.104	1.625	"S08000032"	46.9837387170123	860	2127	1598	870	48.7076076993584	51.2923923006416
"S02002188"	276567.423611111	666258.958333333	136.446	1	"S08000032"	40.7487211057854	972	2326	1392	870	47.6798561151079	52.3201438848921
"S02002189"	277731.663265306	665736.448979592	116.966	2.16666666666667	"S08000032"	35.3436041242754	680	1597	1094	763	47.1940009675859	52.8059990324141
"S02002190"	281011.808641975	667567.185185185	4405.729	1.625	"S08000032"	1.29762861038434	1100	2261	1490	866	48.5744271471051	51.4255728528949
"S02002191"	276627.384057971	668535.043478261	4309.929	2.83333333333333	"S08000032"	1.06219847241103	853	1845	1274	606	49.6941896024465	50.3058103975535
"S02002192"	271113.755364807	668587.356223176	2916.052	3.42857142857143	"S08000032"	1.94646734694717	1223	2477	1388	588	49.5243128964059	50.4756871035941
"S02002193"	265780.905172414	668063.862068966	158.872	3.4	"S08000032"	27.965909663125	935	1812	1163	533	48.3232050416385	51.6767949583615
"S02002194"	266310.284482759	669439.439655173	1278.205	4	"S08000032"	1.86120379751292	390	820	755	414	48.8020176544767	51.1979823455233
"S02002195"	268462.954545455	669597.344155844	143.96	3.2	"S08000032"	28.6815782161712	676	1517	1182	754	47.1784935819811	52.8215064180189
"S02002196"	269601.435643564	670724.316831683	124.768	1.8	"S08000032"	29.5508463708643	606	1452	1046	583	46.8402495253594	53.1597504746406
